,states,City,Population,total_crimes,Aggravated Assault,Simple Assault,Intimidation,Murder and Nonnegligent Manslaughter,Negligent Man- slaughter,Justifiable Homicide,Human Trafficking Offenses,Commercial Sex Acts,Involuntary Servitude,Kidnapping/ Abduction,Rape,Sodomy,Sexual Assault With an Object,Fondling,"Sex Offenses, Non- forcible",Incest,Statutory Rape,Arson,Bribery,Burglary/ Breaking & Entering,Counter- feiting/ Forgery,Destruction/ Damage/ Vandalism of Property,Embezzle- ment,Extortion/ Blackmail,False Pretenses/ Swindle/ Confidence Game,Credit Card/ Automated Teller Machine Fraud,Imper- sonation,Welfare Fraud,Wire Fraud,Pocket- picking,Purse- snatching,Shop- lifting,Theft From Building,Theft From Coin Op- erated Machine or Device,Theft From Motor Vehicle,Theft of  Motor  Vehicle Parts or Acces- sories,All Other Larceny,Motor Vehicle Theft,Robbery,Stolen Property Offenses,Drug/ Narcotic Violations,Drug Equipment Violations,Betting/ Wagering,Operating/ Promoting/ Assisting Gambling,Gambling Equipment Violations,Sports Tampering,Por- nography/ Obscene Material,Pros- titution,Assisting or Promoting Prostitution,Purchasing Prostitution,Weapon Law Violations
84,ARKANSAS,Gurdon,2136,118.0,20,10,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,15,4,16,0,0,1,1,0,0,0,0,0,1,11,1,7,1,12,1,0,3,4,1,0,0,0,0,0,0,0,0,3
85,ARKANSAS,Guy,721,10.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
86,ARKANSAS,Hamburg,2790,99.0,17,18,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,16,1,8,0,0,0,7,1,0,0,0,0,5,0,0,1,0,16,0,2,0,0,0,0,0,0,0,0,0,0,0,3
87,ARKANSAS,Hampton,1267,71.0,4,13,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,2,6,0,0,1,1,0,0,0,0,0,4,1,1,0,0,10,2,1,0,9,2,0,0,0,0,0,0,0,0,0
88,ARKANSAS,Hardy,756,59.0,2,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,6,0,0,1,3,2,0,0,0,0,2,3,0,0,0,8,3,0,0,7,2,0,0,0,0,0,0,0,0,1
89,ARKANSAS,Harrisburg,2323,294.0,11,29,16,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,27,5,58,0,0,1,0,1,0,0,0,2,9,3,0,13,2,40,5,1,1,37,25,0,0,0,0,0,0,0,0,5
90,ARKANSAS,Harrison,13179,1680.0,72,152,70,1,0,0,0,0,0,5,11,11,0,0,0,0,0,3,0,173,47,153,0,0,49,22,4,0,0,0,2,170,19,1,30,2,379,44,3,23,105,101,0,1,0,0,1,1,0,0,25
91,ARKANSAS,Hazen,1388,42.0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,3,0,0,0,3,1,0,0,0,0,0,2,0,1,0,7,0,2,1,7,1,0,0,0,0,0,0,0,0,1
92,ARKANSAS,Heber Springs,7164,623.0,6,76,53,1,0,0,0,0,0,0,2,2,0,0,0,0,0,2,0,62,34,65,0,0,8,7,3,0,0,2,3,55,36,0,27,2,68,17,2,22,38,24,0,0,0,0,1,0,0,0,5
93,ARKANSAS,Helena-West Helena,11101,1544.0,121,237,61,6,0,0,0,0,0,9,11,3,0,0,0,0,0,6,0,208,18,290,0,0,3,4,6,0,1,1,2,140,18,0,37,8,175,35,26,9,42,10,0,0,0,0,0,0,0,0,57
94,ARKANSAS,Higginson,648,24.0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,2,1,0,0,0,0,0,0,0,0,2,0,3,0,0,0,4,1,0,0,0,0,0,0,0,0,0
95,ARKANSAS,Highfill,638,18.0,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,7,2,0,0,0,0,0,0,0,0,0
96,ARKANSAS,Highland,1051,49.0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,1,3,0,0,0,0,0,4,1,0,1,0,14,0,0,2,10,2,0,0,0,0,0,0,0,0,2
97,ARKANSAS,Hope,9986,1299.0,68,267,39,2,0,0,0,0,0,5,6,4,0,8,4,0,4,1,0,98,15,172,7,0,35,9,7,0,0,2,4,168,34,1,51,11,166,28,4,3,45,22,0,0,0,0,0,0,1,0,8
98,ARKANSAS,Hoxie,2693,54.0,3,11,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,1,8,0,0,0,1,1,0,0,0,0,0,2,0,0,0,5,1,0,1,5,3,0,0,0,0,0,0,0,0,1
99,ARKANSAS,Jacksonville,28902,3965.0,173,596,436,1,0,0,0,0,0,12,19,2,5,7,0,0,0,4,0,247,53,627,21,0,61,102,28,0,0,1,0,295,238,5,174,82,204,69,19,34,263,138,0,0,0,0,1,6,0,0,42
100,ARKANSAS,Johnson,3654,264.0,2,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,3,17,0,0,4,0,0,0,0,0,0,5,6,2,14,0,40,23,0,1,43,37,0,0,0,0,0,1,0,0,1
101,ARKANSAS,Jonesboro,73404,7250.0,277,586,489,4,0,0,0,0,0,21,36,18,2,7,0,0,0,9,0,680,155,1066,0,0,110,159,8,1,0,14,16,537,219,0,363,17,1126,97,58,47,707,329,0,0,0,0,24,2,0,0,66
102,ARKANSAS,Judsonia,2018,94.0,2,16,5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,8,1,10,0,0,0,0,0,0,0,0,0,1,3,0,0,0,10,2,1,1,17,14,0,0,0,0,0,0,0,0,1
103,ARKANSAS,Kensett,1645,164.0,2,25,10,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6,0,14,0,0,1,2,1,1,0,1,0,1,2,1,1,1,19,1,0,2,38,27,0,0,0,0,2,0,0,0,4
104,ARKANSAS,Lake City,2295,63.0,3,12,6,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,7,1,9,0,0,0,2,0,0,0,0,0,1,3,0,0,0,6,0,0,1,7,0,0,0,0,0,1,0,0,0,0
105,ARKANSAS,Lake Village,2417,254.0,8,43,24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,24,3,46,0,0,11,4,0,0,0,0,0,5,0,1,29,0,36,2,2,4,5,1,0,0,0,0,0,0,0,0,2
106,ARKANSAS,Lakeview,717,22.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,1,0,0,0,0,0,1,0,2,0,0,0,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0
107,ARKANSAS,Lamar,1671,72.0,7,19,3,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,11,0,6,0,0,0,0,1,0,0,0,0,1,1,0,3,0,7,0,0,0,6,1,0,0,0,0,0,0,0,0,2
108,ARKANSAS,Lavaca,2400,80.0,8,3,16,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,0,4,1,6,0,0,0,4,1,0,0,0,0,2,6,0,7,1,10,1,0,0,0,2,0,0,0,0,0,0,0,0,1
109,ARKANSAS,Leachville,1867,81.0,2,10,4,0,0,0,0,0,0,2,1,1,0,0,0,0,0,1,0,7,2,14,0,0,6,0,0,0,0,0,0,0,2,0,2,0,16,3,1,0,6,1,0,0,0,0,0,0,0,0,0
110,ARKANSAS,Lepanto,1844,86.0,0,11,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,1,5,0,0,0,0,0,0,0,0,0,4,1,0,2,0,21,2,2,1,14,5,0,0,0,0,1,0,0,0,1
111,ARKANSAS,Lewisville,1181,88.0,2,7,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,1,15,0,0,0,0,1,0,0,0,0,1,4,0,1,0,17,3,3,0,11,4,0,0,0,0,0,0,0,0,3
112,ARKANSAS,Lincoln,2454,153.0,9,31,12,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,14,3,14,0,0,2,2,0,0,0,0,0,0,5,1,7,0,27,2,0,2,8,7,0,0,0,0,0,0,0,0,3
113,ARKANSAS,Little Flock,2750,139.0,4,12,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,43,66,0,0,0,0,0,0,0,0,2
114,ARKANSAS,Little Rock,198647,29888.0,2125,4968,3035,32,0,0,0,0,0,62,163,4,0,6,2,2,0,91,2,2378,659,2676,0,0,300,630,140,5,4,0,0,1407,15,1,2112,35,6462,219,673,207,646,436,0,0,0,0,6,157,19,0,209
115,ARKANSAS,Lonoke,4262,318.0,13,35,22,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17,10,27,0,0,3,5,0,0,0,0,0,5,6,0,7,2,91,0,3,4,34,26,0,0,0,0,1,0,0,0,5
116,ARKANSAS,Lowell,8602,423.0,18,28,12,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,1,52,8,39,0,0,2,5,0,0,0,0,0,5,8,0,48,1,96,10,1,4,42,35,0,0,0,0,0,0,0,0,4
117,ARKANSAS,Luxora,1103,20.0,0,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0
118,ARKANSAS,Magnolia,11414,741.0,38,48,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,187,0,53,1,0,37,7,0,0,2,0,2,37,53,2,66,3,95,20,6,0,53,13,0,0,0,0,0,0,0,0,8
119,ARKANSAS,Marianna,3815,405.0,26,94,31,0,0,0,0,0,0,3,2,2,0,0,0,0,0,2,0,45,6,64,0,0,2,1,2,0,0,0,1,26,5,0,9,0,40,5,1,2,19,8,0,0,0,0,0,0,0,0,9
120,ARKANSAS,Marion,12301,1465.0,67,229,169,0,0,0,0,0,0,3,6,3,0,6,0,0,0,2,0,109,19,295,0,0,28,19,2,0,0,1,0,13,28,1,28,8,287,25,19,16,47,19,0,0,0,0,2,0,0,0,14
121,ARKANSAS,Marmaduke,1231,100.0,4,17,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,28,2,9,0,0,0,0,0,0,0,1,0,0,2,1,1,0,8,0,0,0,17,7,0,0,0,0,0,0,0,0,0
122,ARKANSAS,Marvell,1049,41.0,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,10,0,0,0,0,0,0,0,1,0,0,1,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
123,ARKANSAS,Maumelle,17943,992.0,20,70,53,4,0,0,0,0,0,0,0,1,1,1,0,0,0,2,0,78,28,74,0,0,19,23,8,0,0,3,0,40,7,0,169,14,166,15,2,24,84,70,0,0,0,0,3,0,0,0,13
124,ARKANSAS,Mayflower,2374,171.0,4,20,19,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,20,10,16,0,0,0,2,1,0,0,0,1,4,2,1,6,1,38,7,0,1,7,7,0,0,0,0,1,0,0,0,0
125,ARKANSAS,McGehee,3980,361.0,16,70,24,1,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,38,3,59,0,0,8,5,0,0,0,1,1,11,8,0,15,3,52,7,1,2,18,9,0,0,0,0,0,0,0,0,4
126,ARKANSAS,McRae,677,28.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,11,2,0,0,0,0,0,0,0,0,4
127,ARKANSAS,Mena,5639,491.0,8,63,17,0,0,0,0,0,0,5,4,1,0,0,0,0,0,1,0,27,16,54,0,0,8,6,3,0,0,0,0,73,15,3,10,3,107,3,0,4,25,27,0,0,0,0,2,0,0,0,6
128,ARKANSAS,Monticello,9712,735.0,17,82,12,0,0,0,0,0,0,0,5,5,0,0,0,0,0,2,0,64,13,108,0,0,0,7,10,0,0,0,1,95,8,0,27,5,115,8,10,4,102,21,0,0,0,0,0,0,0,0,14
129,ARKANSAS,Morrilton,6744,1138.0,12,113,67,0,0,0,0,0,0,1,3,3,0,0,0,0,0,3,0,43,34,108,0,0,3,15,29,0,0,1,2,101,90,0,39,8,123,16,2,16,198,95,0,0,0,0,0,0,0,0,13
130,ARKANSAS,Mountain Home,12233,1138.0,9,104,31,0,0,0,0,0,0,2,10,1,10,1,0,0,0,1,0,54,59,114,0,0,29,1,0,0,0,5,0,161,0,0,60,7,338,12,0,1,94,32,0,0,0,0,0,0,0,0,2
131,ARKANSAS,Mountain View,2862,294.0,10,49,29,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,21,9,22,0,0,6,7,1,0,0,0,1,9,7,0,3,1,32,4,0,3,30,30,0,0,0,0,2,0,0,0,11
132,ARKANSAS,Mulberry,1618,173.0,7,38,7,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,20,1,24,0,0,2,3,1,0,0,0,0,2,0,0,2,1,50,4,2,2,2,2,0,0,0,0,0,0,0,0,1
133,ARKANSAS,Murfreesboro,1599,67.0,2,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,4,0,0,0,0,0,0,0,0,0,3,4,0,2,2,9,1,0,0,12,6,0,0,0,0,0,0,0,0,1
134,ARKANSAS,Nashville,4526,425.0,8,29,14,0,0,0,0,0,0,2,1,5,0,0,0,0,0,0,0,24,10,60,0,0,1,7,0,0,0,0,0,35,2,0,9,0,98,1,0,5,76,32,0,0,0,0,0,0,0,0,6
135,ARKANSAS,Newport,7744,1260.0,46,207,73,1,0,0,0,0,0,0,7,0,0,0,2,0,2,2,0,160,47,166,0,0,0,3,0,0,0,0,0,5,0,0,0,0,378,8,9,0,82,32,0,0,0,0,0,0,0,0,30
136,ARKANSAS,Norfolk,495,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0
137,ARKANSAS,North Little Rock,67943,6691.0,378,918,191,13,0,1,1,1,0,5,8,0,0,4,9,0,9,19,0,576,92,111,96,0,106,124,126,0,1,5,3,1130,173,8,429,126,497,285,129,115,577,264,0,0,0,0,0,1,0,0,160
138,ARKANSAS,Ola,1260,38.0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,1,0,2,0,9,1,0,1,5,2,0,0,0,0,0,0,0,0,1
139,ARKANSAS,Osceola,7222,870.0,131,32,68,1,0,0,0,0,0,3,3,1,0,1,0,0,0,6,0,81,11,196,0,0,13,13,10,0,1,1,0,48,9,0,25,8,97,17,13,0,62,9,0,0,0,0,1,0,0,0,9
140,ARKANSAS,Ozark,3597,300.0,14,42,14,0,0,0,0,0,0,2,2,4,0,0,0,0,0,2,0,27,7,40,0,0,2,9,5,0,0,0,1,0,30,0,18,5,25,6,0,5,18,21,0,0,0,0,0,0,0,0,1
141,ARKANSAS,Pangburn,597,61.0,3,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,1,0,0,0,0,0,1,1,0,1,0,9,1,0,1,11,6,0,0,0,0,0,0,0,0,2
142,ARKANSAS,Paragould,27791,3902.0,114,734,147,0,0,0,1,1,0,10,28,18,0,3,0,0,0,9,0,260,86,589,0,0,32,45,27,3,0,3,2,457,28,1,156,10,579,69,18,17,300,126,0,0,0,0,8,1,0,0,20
143,ARKANSAS,Paris,3460,515.0,17,47,21,0,0,0,0,0,0,8,0,1,0,0,0,0,0,1,0,46,10,57,0,0,12,3,8,0,0,0,0,3,11,0,4,2,72,10,2,7,79,77,0,0,0,0,1,0,0,0,16
144,ARKANSAS,Parkin,1044,91.0,1,14,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,6,0,17,0,0,0,1,2,0,0,0,1,0,2,0,4,0,11,5,0,1,12,6,0,0,0,0,0,0,0,0,0
145,ARKANSAS,Pea Ridge,5195,336.0,20,44,34,0,0,0,0,0,0,0,1,2,0,0,0,0,0,2,0,21,5,49,0,0,4,5,2,0,0,0,0,2,4,0,8,1,57,1,0,5,28,33,0,0,0,0,0,1,0,0,7
146,ARKANSAS,Perryville,1433,128.0,0,20,11,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,10,1,30,0,0,1,1,1,0,0,0,0,7,13,1,3,1,18,2,2,1,0,1,0,0,0,0,0,0,0,0,1
147,ARKANSAS,Piggott,3614,211.0,11,26,19,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,37,12,26,0,0,0,0,1,0,0,0,0,4,5,1,6,1,37,4,1,3,6,5,0,0,0,0,2,0,0,0,1
148,ARKANSAS,Pine Bluff,44466,7419.0,423,1135,641,10,0,0,0,0,0,6,28,4,0,26,5,0,5,48,0,888,102,1534,0,0,92,71,8,0,0,0,0,500,0,2,148,0,1094,164,105,58,192,56,0,0,0,0,1,0,0,0,73
149,ARKANSAS,Plainview,604,18.0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0
150,ARKANSAS,Plummerville,806,68.0,1,20,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,9,0,0,1,1,0,0,0,0,0,4,0,0,1,1,9,0,0,3,6,3,0,0,0,0,0,0,0,0,3
151,ARKANSAS,Pocahontas,6442,682.0,7,98,25,0,0,0,0,0,0,1,5,3,0,0,0,0,0,1,0,49,13,59,0,0,10,11,2,0,0,0,0,70,19,0,31,3,148,14,3,0,54,50,0,0,0,0,0,0,0,0,6
152,ARKANSAS,Pottsville,3122,88.0,14,10,6,0,0,0,0,0,0,1,1,2,0,0,0,0,0,1,0,8,1,3,0,0,0,2,1,0,0,0,0,5,1,1,3,1,10,5,0,2,3,4,0,0,0,0,0,0,0,0,3
153,ARKANSAS,Prairie Grove,5077,270.0,11,29,20,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,25,3,22,0,0,7,1,0,0,0,0,0,5,1,0,9,2,63,4,0,2,23,36,0,0,0,0,0,0,0,0,2
154,ARKANSAS,Quitman,746,98.0,1,6,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5,10,0,0,1,0,0,0,0,0,0,2,9,0,0,1,25,0,0,3,9,7,0,0,0,0,0,0,0,0,1
155,ARKANSAS,Ravenden,454,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,2,4,0,0,0,0,0,0,0,0,0
156,ARKANSAS,Redfield,1588,37.0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,1,0,0,0,0,1,0,0,1,0,6,0,0,0,8,0,0,0,0,0,0,0,0,0,2
157,ARKANSAS,Rison,1295,47.0,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,14,0,6,0,0,2,1,0,0,0,0,0,1,1,0,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1
158,ARKANSAS,Rogers,62819,4486.0,226,304,355,1,0,0,0,0,0,9,30,6,1,39,0,0,0,3,0,260,104,345,12,0,84,138,60,0,0,1,4,605,0,2,379,11,804,67,12,17,344,228,0,0,0,0,16,0,0,0,19
159,ARKANSAS,Rose Bud,479,18.0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,3,0,1,0,3,1,0,0,0,0,0,0,0,0,2
160,ARKANSAS,Russellville,29197,2752.0,112,385,23,0,0,0,0,0,0,7,12,2,1,6,0,0,0,3,0,181,34,239,0,0,13,92,35,0,0,1,0,211,0,0,21,0,756,94,22,19,254,191,0,0,0,0,1,1,0,0,36
161,ARKANSAS,Salem,1621,66.0,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,11,0,0,1,1,0,0,0,0,1,6,1,0,1,0,15,1,0,1,6,4,0,0,0,0,0,0,0,0,0
162,ARKANSAS,Shannon Hills,3815,108.0,5,17,17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13,1,16,0,0,4,0,0,0,0,0,0,1,0,0,8,1,15,3,0,1,3,1,0,0,0,0,0,0,0,0,1
163,ARKANSAS,Sheridan,4903,367.0,14,48,23,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,25,16,30,0,0,2,5,0,0,0,0,0,33,24,0,26,1,75,11,0,2,13,12,0,0,0,0,0,0,0,0,3
164,ARKANSAS,Sherwood,30572,2939.0,113,261,164,0,0,0,0,0,0,3,7,1,0,15,0,0,0,3,0,181,107,193,0,0,130,73,3,0,1,0,3,185,4,4,142,22,715,76,19,46,398,0,0,0,0,0,2,0,0,0,68
165,ARKANSAS,Siloam Springs,16158,1143.0,45,106,78,0,0,0,0,0,0,2,10,2,0,8,0,0,0,0,1,93,31,73,0,0,20,17,2,0,0,0,1,165,48,0,39,5,176,21,5,10,92,77,0,0,0,0,3,1,0,0,12
166,ARKANSAS,Stamps,1554,69.0,4,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,6,0,0,0,2,1,0,0,0,0,0,1,0,1,0,6,1,1,1,2,2,0,0,0,0,0,0,0,0,2
167,ARKANSAS,Star City,2208,148.0,5,26,14,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,27,3,14,0,0,0,0,0,0,0,0,0,8,5,0,7,0,24,3,0,1,4,0,0,0,0,0,0,0,0,0,3
168,ARKANSAS,St. Charles,224,23.0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,4,0,0,0,0,0,0,0,0,0
169,ARKANSAS,Stuttgart,9084,1169.0,77,208,94,0,0,0,0,0,0,4,4,5,0,0,0,0,0,3,0,132,30,181,0,0,3,9,2,0,0,2,0,40,57,0,55,9,159,24,14,5,30,12,0,0,0,0,0,1,0,0,9
170,ARKANSAS,Swifton,763,15.0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,ARKANSAS,Texarkana,30026,4220.0,128,619,665,4,0,0,0,0,0,16,14,5,0,2,2,0,2,0,0,274,43,339,0,0,6,66,15,0,0,0,0,556,9,2,223,0,560,97,47,45,276,161,0,4,0,0,2,0,0,0,38
172,ARKANSAS,Trumann,7179,1355.0,40,86,63,0,0,0,0,0,0,4,4,9,0,0,0,0,0,2,0,133,32,175,0,0,11,18,0,0,0,3,4,88,115,1,64,2,183,17,4,9,171,104,0,0,0,0,2,0,0,0,11
173,ARKANSAS,Tuckerman,1773,26.0,0,7,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,0,0,0,2,0,0,0,0,0,0,2,0,3,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0
174,ARKANSAS,Tyronza,751,9.0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1
175,ARKANSAS,Van Buren,23132,1721.0,83,278,61,1,0,0,0,0,0,0,7,0,1,7,1,1,0,2,0,226,31,132,10,0,33,23,0,0,1,0,0,115,18,2,41,34,368,30,7,7,111,71,0,0,0,0,5,2,0,0,12
176,ARKANSAS,Vilonia,4469,251.0,12,46,5,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,30,5,15,0,0,1,1,2,0,0,0,0,5,8,0,10,1,28,3,0,1,38,32,0,0,0,0,0,0,0,0,5
177,ARKANSAS,Waldron,3404,388.0,8,46,39,1,0,0,0,0,0,2,6,2,0,0,0,0,0,3,0,38,2,49,0,0,3,2,1,0,0,0,0,8,0,0,1,0,91,3,0,4,47,26,0,0,0,0,1,0,0,0,5
178,ARKANSAS,Walnut Ridge,4695,238.0,8,39,9,0,0,0,0,0,0,0,3,3,0,0,0,0,0,1,0,23,7,34,0,0,0,4,1,0,0,0,0,7,7,0,5,2,32,3,0,0,24,24,0,0,0,0,1,0,0,0,1
179,ARKANSAS,Ward,4747,383.0,34,48,42,0,0,0,0,0,0,5,5,4,0,0,0,0,0,0,0,42,2,44,0,0,4,4,1,0,0,0,0,1,11,0,14,1,57,4,3,5,23,23,0,0,0,0,2,0,0,0,4
180,ARKANSAS,Warren,5789,219.0,16,23,8,0,0,0,0,0,0,1,1,1,0,2,0,0,0,0,0,51,8,21,0,0,3,2,0,0,0,0,0,3,8,0,5,0,24,8,5,0,17,3,0,0,0,0,0,0,0,0,9
181,ARKANSAS,Weiner,692,4.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
182,ARKANSAS,West Fork,2552,82.0,5,20,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,2,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0,0,10,7,0,0,0,0,1,0,0,0,2
183,ARKANSAS,West Memphis,25218,3757.0,307,415,126,6,0,0,0,0,0,19,15,21,0,1,0,0,0,11,0,379,167,298,0,0,9,84,7,0,0,0,4,3,17,4,150,17,749,94,75,45,477,154,0,0,0,0,3,3,0,0,97
184,ARKANSAS,White Hall,5174,161.0,3,17,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15,7,23,0,0,3,4,0,0,0,0,1,8,4,0,2,3,24,4,1,2,21,10,0,0,0,0,0,0,0,0,2
185,ARKANSAS,Wynne,8098,1098.0,64,135,53,1,0,0,0,0,0,4,7,2,0,0,0,0,0,0,0,151,27,132,0,0,2,13,18,0,0,0,4,40,66,0,50,1,173,12,2,11,75,33,0,0,0,0,2,0,0,0,20
186,ARKANSAS,Beebe,4140,18.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,0,0,1,2,2,0,0,0,0,0,0,0,0,0
187,ARKANSAS,Jonesboro,13144,197.0,5,11,4,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,8,0,37,0,0,1,4,1,0,0,0,0,1,13,2,13,0,39,0,2,1,29,15,0,0,0,0,0,0,0,0,5
188,ARKANSAS,Arkansas Tech University,12002,152.0,1,12,5,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,7,0,28,0,0,0,1,1,0,0,0,0,4,17,0,16,0,37,2,0,0,7,1,0,0,0,0,0,0,0,0,7
189,ARKANSAS,Henderson State University,3627,83.0,0,8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,15,0,0,0,0,0,0,0,0,0,0,10,0,4,2,23,1,0,2,6,1,0,0,0,0,0,0,0,0,2
190,ARKANSAS,Southern Arkansas University,3546,33.0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,11,0,0,0,1,0,0,0,0,0,0,2,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
